IEEE1 Amplidyne;Bus 7;Bus 5;Bus 7;Bus 5
21,489167;27,023297;-6,964113;1,011833;0,947251
21,490167;27,024356;-6,963923;1,011820;0,947249
21,491167;27,025416;-6,963733;1,011808;0,947247
21,492167;27,026475;-6,963544;1,011796;0,947244
21,493167;27,027533;-6,963354;1,011783;0,947242
21,494167;27,028591;-6,963165;1,011771;0,947240
21,495167;27,029649;-6,962975;1,011759;0,947238
21,496167;27,030707;-6,962786;1,011747;0,947236
21,497167;27,031763;-6,962597;1,011734;0,947234
21,498167;27,032820;-6,962408;1,011722;0,947231
21,499167;27,033876;-6,962218;1,011710;0,947229
21,500167;27,034932;-6,962029;1,011698;0,947227
21,501167;27,035987;-6,961840;1,011685;0,947225
21,502167;27,037041;-6,961652;1,011673;0,947223
21,503167;27,038096;-6,961463;1,011661;0,947221
21,504167;27,039150;-6,961274;1,011649;0,947219
21,505167;27,040203;-6,961085;1,011636;0,947217
21,506167;27,041256;-6,960897;1,011624;0,947214
21,507167;27,042309;-6,960708;1,011612;0,947212
21,508167;27,043361;-6,960520;1,011600;0,947210
21,509167;27,044413;-6,960331;1,011588;0,947208
21,510167;27,045464;-6,960143;1,011575;0,947206
21,511167;27,046515;-6,959955;1,011563;0,947204
21,512167;27,047565;-6,959766;1,011551;0,947202
21,513167;27,048615;-6,959578;1,011539;0,947199
21,514167;27,049664;-6,959390;1,011527;0,947197
21,515167;27,050713;-6,959202;1,011514;0,947195
21,516167;27,051761;-6,959015;1,011502;0,947193
21,517167;27,052809;-6,958827;1,011490;0,947191
21,518167;27,053857;-6,958639;1,011478;0,947189
21,519167;27,054904;-6,958451;1,011466;0,947187
21,520167;27,055950;-6,958264;1,011454;0,947185
21,521167;27,056996;-6,958076;1,011441;0,947182
21,522167;27,058042;-6,957889;1,011429;0,947180
21,523167;27,059087;-6,957702;1,011417;0,947178
21,524167;27,060132;-6,957514;1,011405;0,947176
21,525167;27,061176;-6,957327;1,011393;0,947174
21,526167;27,062219;-6,957140;1,011381;0,947172
21,527167;27,063263;-6,956953;1,011369;0,947170
21,528167;27,064305;-6,956766;1,011356;0,947168
21,529167;27,065347;-6,956580;1,011344;0,947166
21,530167;27,066389;-6,956393;1,011332;0,947163
21,531167;27,067430;-6,956206;1,011320;0,947161
21,532167;27,068471;-6,956020;1,011308;0,947159
21,533167;27,069511;-6,955833;1,011296;0,947157
21,534167;27,070550;-6,955647;1,011284;0,947155
21,535167;27,071589;-6,955461;1,011272;0,947153
21,536167;27,072628;-6,955274;1,011260;0,947151
21,537167;27,073666;-6,955088;1,011247;0,947149
21,538167;27,074703;-6,954902;1,011235;0,947147
21,539167;27,075740;-6,954716;1,011223;0,947145
21,540167;27,076777;-6,954531;1,011211;0,947142
21,541167;27,077813;-6,954345;1,011199;0,947140
21,542167;27,078848;-6,954159;1,011187;0,947138
21,543167;27,079883;-6,953974;1,011175;0,947136
21,544167;27,080917;-6,953788;1,011163;0,947134
21,545167;27,081951;-6,953603;1,011151;0,947132
21,546167;27,082984;-6,953418;1,011139;0,947130
21,547167;27,084017;-6,953232;1,011127;0,947128
21,548167;27,085049;-6,953047;1,011115;0,947126
21,549167;27,086081;-6,952862;1,011103;0,947124
21,550167;27,087112;-6,952677;1,011091;0,947122
21,551167;27,088142;-6,952493;1,011079;0,947120
21,552167;27,089172;-6,952308;1,011067;0,947117
21,553167;27,090201;-6,952123;1,011055;0,947115
21,554167;27,091230;-6,951939;1,011043;0,947113
21,555167;27,092258;-6,951754;1,011031;0,947111
21,556167;27,093286;-6,951570;1,011019;0,947109
21,557167;27,094313;-6,951386;1,011007;0,947107
21,558167;27,095340;-6,951202;1,010995;0,947105
21,559167;27,096366;-6,951018;1,010983;0,947103
21,560167;27,097391;-6,950834;1,010971;0,947101
21,561167;27,098416;-6,950650;1,010959;0,947099
21,562167;27,099440;-6,950466;1,010947;0,947097
21,563167;27,100464;-6,950283;1,010935;0,947095
21,564167;27,101487;-6,950099;1,010923;0,947093
21,565167;27,102509;-6,949916;1,010911;0,947091
21,566167;27,103531;-6,949733;1,010899;0,947089
21,567167;27,104552;-6,949550;1,010887;0,947086
21,568167;27,105573;-6,949367;1,010875;0,947084
21,569167;27,106593;-6,949184;1,010863;0,947082
21,570167;27,107613;-6,949001;1,010852;0,947080
21,571167;27,108631;-6,948818;1,010840;0,947078
21,572167;27,109650;-6,948635;1,010828;0,947076
21,573167;27,110667;-6,948453;1,010816;0,947074
21,574167;27,111684;-6,948270;1,010804;0,947072
21,575167;27,112701;-6,948088;1,010792;0,947070
21,576167;27,113717;-6,947906;1,010780;0,947068
21,577167;27,114732;-6,947724;1,010768;0,947066
21,578167;27,115747;-6,947542;1,010756;0,947064
21,579167;27,116761;-6,947360;1,010745;0,947062
21,580167;27,117774;-6,947178;1,010733;0,947060
21,581167;27,118787;-6,946996;1,010721;0,947058
21,582167;27,119799;-6,946815;1,010709;0,947056
21,583167;27,120811;-6,946633;1,010697;0,947054
21,584167;27,121822;-6,946452;1,010685;0,947052
21,585167;27,122832;-6,946271;1,010673;0,947050
21,586167;27,123842;-6,946090;1,010662;0,947048
21,587167;27,124851;-6,945909;1,010650;0,947046
21,588167;27,125859;-6,945728;1,010638;0,947044
21,589167;27,126867;-6,945547;1,010626;0,947042
21,590167;27,127874;-6,945366;1,010614;0,947040
21,591167;27,128880;-6,945186;1,010603;0,947038
21,592167;27,129886;-6,945006;1,010591;0,947036
21,593167;27,130892;-6,944825;1,010579;0,947034
21,594167;27,131896;-6,944645;1,010567;0,947032
21,595167;27,132900;-6,944465;1,010556;0,947030
21,596167;27,133903;-6,944285;1,010544;0,947028
21,597167;27,134906;-6,944105;1,010532;0,947026
21,598167;27,135908;-6,943926;1,010520;0,947024
21,599167;27,136909;-6,943746;1,010508;0,947022
21,600167;27,137910;-6,943566;1,010497;0,947020
21,601167;27,138910;-6,943387;1,010485;0,947018
21,602167;27,139909;-6,943208;1,010473;0,947016
21,603167;27,140908;-6,943029;1,010462;0,947014
21,604167;27,141906;-6,942850;1,010450;0,947012
21,605167;27,142903;-6,942671;1,010438;0,947010
21,606167;27,143900;-6,942492;1,010426;0,947008
21,607167;27,144896;-6,942314;1,010415;0,947006
21,608167;27,145891;-6,942135;1,010403;0,947004
21,609167;27,146886;-6,941957;1,010391;0,947002
21,610167;27,147880;-6,941778;1,010380;0,947000
21,611167;27,148873;-6,941600;1,010368;0,946998
21,612167;27,149866;-6,941422;1,010356;0,946996
21,613167;27,150858;-6,941244;1,010345;0,946994
21,614167;27,151849;-6,941067;1,010333;0,946992
21,615167;27,152840;-6,940889;1,010321;0,946990
21,616167;27,153829;-6,940712;1,010310;0,946988
21,617167;27,154819;-6,940534;1,010298;0,946986
21,618167;27,155807;-6,940357;1,010286;0,946984
21,619167;27,156795;-6,940180;1,010275;0,946982
21,620167;27,157782;-6,940003;1,010263;0,946980
21,621167;27,158769;-6,939826;1,010251;0,946978
21,622167;27,159754;-6,939649;1,010240;0,946976
21,623167;27,160740;-6,939473;1,010228;0,946974
21,624167;27,161724;-6,939296;1,010217;0,946972
21,625167;27,162708;-6,939120;1,010205;0,946970
21,626167;27,163691;-6,938943;1,010193;0,946968
21,627167;27,164673;-6,938767;1,010182;0,946966
21,628167;27,165654;-6,938591;1,010170;0,946964
21,629167;27,166635;-6,938416;1,010159;0,946962
21,630167;27,167615;-6,938240;1,010147;0,946960
21,631167;27,168595;-6,938064;1,010136;0,946958
21,632167;27,169574;-6,937889;1,010124;0,946956
21,633167;27,170552;-6,937714;1,010113;0,946954
21,634167;27,171529;-6,937538;1,010101;0,946952
21,635167;27,172506;-6,937363;1,010089;0,946950
21,636167;27,173481;-6,937188;1,010078;0,946949
21,637167;27,174457;-6,937014;1,010066;0,946947
21,638167;27,175431;-6,936839;1,010055;0,946945
21,639167;27,176405;-6,936664;1,010043;0,946943
21,640167;27,177378;-6,936490;1,010032;0,946941
21,641167;27,178350;-6,936316;1,010020;0,946939
21,642167;27,179322;-6,936142;1,010009;0,946937
21,643167;27,180292;-6,935968;1,009998;0,946935
21,644167;27,181263;-6,935794;1,009986;0,946933
21,645167;27,182232;-6,935620;1,009975;0,946931
21,646167;27,183201;-6,935447;1,009963;0,946929
21,647167;27,184169;-6,935273;1,009952;0,946927
21,648167;27,185136;-6,935100;1,009940;0,946925
21,649167;27,186102;-6,934927;1,009929;0,946923
21,650167;27,187068;-6,934754;1,009917;0,946922
21,651167;27,188033;-6,934581;1,009906;0,946920
21,652167;27,188997;-6,934408;1,009895;0,946918
21,653167;27,189961;-6,934235;1,009883;0,946916
21,654167;27,190923;-6,934063;1,009872;0,946914
21,655167;27,191885;-6,933891;1,009860;0,946912
21,656167;27,192847;-6,933718;1,009849;0,946910
21,657167;27,193807;-6,933546;1,009838;0,946908
21,658167;27,194767;-6,933374;1,009826;0,946906
21,659167;27,195726;-6,933203;1,009815;0,946904
21,660167;27,196684;-6,933031;1,009803;0,946903
21,661167;27,197642;-6,932860;1,009792;0,946901
21,662167;27,198599;-6,932688;1,009781;0,946899
21,663167;27,199555;-6,932517;1,009769;0,946897
21,664167;27,200510;-6,932346;1,009758;0,946895
21,665167;27,201465;-6,932175;1,009747;0,946893
21,666167;27,202418;-6,932004;1,009735;0,946891
21,667167;27,203371;-6,931833;1,009724;0,946889
21,668167;27,204324;-6,931663;1,009713;0,946887
21,669167;27,205275;-6,931493;1,009701;0,946886
21,670167;27,206226;-6,931322;1,009690;0,946884
21,671167;27,207176;-6,931152;1,009679;0,946882
21,672167;27,208125;-6,930982;1,009668;0,946880
21,673167;27,209074;-6,930813;1,009656;0,946878
21,674167;27,210021;-6,930643;1,009645;0,946876
21,675167;27,210968;-6,930473;1,009634;0,946874
21,676167;27,211914;-6,930304;1,009623;0,946872
21,677167;27,212860;-6,930135;1,009611;0,946871
21,678167;27,213804;-6,929966;1,009600;0,946869
21,679167;27,214748;-6,929797;1,009589;0,946867
21,680167;27,215691;-6,929628;1,009578;0,946865
21,681167;27,216634;-6,929459;1,009566;0,946863
21,682167;27,217575;-6,929291;1,009555;0,946861
21,683167;27,218516;-6,929123;1,009544;0,946859
21,684167;27,219456;-6,928954;1,009533;0,946858
21,685167;27,220395;-6,928786;1,009522;0,946856
21,686167;27,221334;-6,928619;1,009510;0,946854
21,687167;27,222271;-6,928451;1,009499;0,946852
21,688167;27,223208;-6,928283;1,009488;0,946850
21,689167;27,224144;-6,928116;1,009477;0,946848
21,690167;27,225080;-6,927948;1,009466;0,946847
21,691167;27,226014;-6,927781;1,009455;0,946845
21,692167;27,226948;-6,927614;1,009444;0,946843
21,693167;27,227881;-6,927447;1,009432;0,946841
21,694167;27,228813;-6,927281;1,009421;0,946839
21,695167;27,229745;-6,927114;1,009410;0,946837
21,696167;27,230675;-6,926948;1,009399;0,946836
21,697167;27,231605;-6,926781;1,009388;0,946834
21,698167;27,232534;-6,926615;1,009377;0,946832
21,699167;27,233463;-6,926449;1,009366;0,946830
21,700167;27,234390;-6,926283;1,009355;0,946828
21,701167;27,235317;-6,926118;1,009344;0,946827
21,702167;27,236243;-6,925952;1,009333;0,946825
21,703167;27,237168;-6,925787;1,009322;0,946823
21,704167;27,238092;-6,925622;1,009310;0,946821
21,705167;27,239016;-6,925457;1,009299;0,946819
21,706167;27,239938;-6,925292;1,009288;0,946818
21,707167;27,240860;-6,925127;1,009277;0,946816
21,708167;27,241782;-6,924962;1,009266;0,946814
21,709167;27,242702;-6,924798;1,009255;0,946812
21,710167;27,243622;-6,924633;1,009244;0,946810
21,711167;27,244540;-6,924469;1,009233;0,946809
21,712167;27,245458;-6,924305;1,009222;0,946807
21,713167;27,246375;-6,924141;1,009211;0,946805
21,714167;27,247292;-6,923978;1,009200;0,946803
21,715167;27,248207;-6,923814;1,009189;0,946801
21,716167;27,249122;-6,923651;1,009178;0,946800
21,717167;27,250036;-6,923487;1,009168;0,946798
21,718167;27,250949;-6,923324;1,009157;0,946796
21,719167;27,251862;-6,923161;1,009146;0,946794
21,720167;27,252773;-6,922999;1,009135;0,946792
21,721167;27,253684;-6,922836;1,009124;0,946791
21,722167;27,254594;-6,922673;1,009113;0,946789
21,723167;27,255503;-6,922511;1,009102;0,946787
21,724167;27,256412;-6,922349;1,009091;0,946785
21,725167;27,257319;-6,922187;1,009080;0,946784
21,726167;27,258226;-6,922025;1,009069;0,946782
21,727167;27,259132;-6,921863;1,009058;0,946780
21,728167;27,260037;-6,921702;1,009048;0,946778
21,729167;27,260941;-6,921540;1,009037;0,946777
21,730167;27,261845;-6,921379;1,009026;0,946775
21,731167;27,262747;-6,921218;1,009015;0,946773
21,732167;27,263649;-6,921057;1,009004;0,946771
21,733167;27,264550;-6,920896;1,008993;0,946770
21,734167;27,265451;-6,920736;1,008983;0,946768
21,735167;27,266350;-6,920575;1,008972;0,946766
21,736167;27,267249;-6,920415;1,008961;0,946764
21,737167;27,268147;-6,920255;1,008950;0,946763
21,738167;27,269044;-6,920095;1,008939;0,946761
21,739167;27,269940;-6,919935;1,008929;0,946759
21,740167;27,270835;-6,919775;1,008918;0,946757
21,741167;27,271730;-6,919616;1,008907;0,946756
21,742167;27,272623;-6,919456;1,008896;0,946754
21,743167;27,273516;-6,919297;1,008886;0,946752
21,744167;27,274409;-6,919138;1,008875;0,946751
21,745167;27,275300;-6,918979;1,008864;0,946749
21,746167;27,276190;-6,918820;1,008853;0,946747
21,747167;27,277080;-6,918662;1,008843;0,946745
21,748167;27,277969;-6,918503;1,008832;0,946744
21,749167;27,278857;-6,918345;1,008821;0,946742
21,750167;27,279744;-6,918187;1,008811;0,946740
21,751167;27,280631;-6,918029;1,008800;0,946739
21,752167;27,281516;-6,917871;1,008789;0,946737
21,753167;27,282401;-6,917713;1,008778;0,946735
21,754167;27,283285;-6,917556;1,008768;0,946734
21,755167;27,284168;-6,917398;1,008757;0,946732
21,756167;27,285050;-6,917241;1,008747;0,946730
21,757167;27,285932;-6,917084;1,008736;0,946728
21,758167;27,286813;-6,916927;1,008725;0,946727
21,759167;27,287692;-6,916770;1,008715;0,946725
21,760167;27,288572;-6,916614;1,008704;0,946723
21,761167;27,289450;-6,916457;1,008693;0,946722
21,762167;27,290327;-6,916301;1,008683;0,946720
21,763167;27,291204;-6,916145;1,008672;0,946718
21,764167;27,292079;-6,915989;1,008662;0,946717
21,765167;27,292954;-6,915833;1,008651;0,946715
21,766167;27,293828;-6,915678;1,008641;0,946713
21,767167;27,294702;-6,915522;1,008630;0,946712
21,768167;27,295574;-6,915367;1,008619;0,946710
21,769167;27,296446;-6,915212;1,008609;0,946708
21,770167;27,297317;-6,915057;1,008598;0,946707
21,771167;27,298187;-6,914902;1,008588;0,946705
21,772167;27,299056;-6,914747;1,008577;0,946703
21,773167;27,299924;-6,914593;1,008567;0,946702
21,774167;27,300792;-6,914438;1,008556;0,946700
21,775167;27,301658;-6,914284;1,008546;0,946698
21,776167;27,302524;-6,914130;1,008535;0,946697
21,777167;27,303389;-6,913976;1,008525;0,946695
21,778167;27,304253;-6,913823;1,008514;0,946693
21,779167;27,305117;-6,913669;1,008504;0,946692
21,780167;27,305979;-6,913516;1,008494;0,946690
21,781167;27,306841;-6,913362;1,008483;0,946689
21,782167;27,307702;-6,913209;1,008473;0,946687
21,783167;27,308562;-6,913056;1,008462;0,946685
21,784167;27,309421;-6,912904;1,008452;0,946684
21,785167;27,310280;-6,912751;1,008441;0,946682
21,786167;27,311138;-6,912599;1,008431;0,946680
21,787167;27,311994;-6,912446;1,008421;0,946679
21,788167;27,312850;-6,912294;1,008410;0,946677
21,789167;27,313705;-6,912142;1,008400;0,946675
21,790167;27,314560;-6,911990;1,008390;0,946674
21,791167;27,315413;-6,911839;1,008379;0,946672
21,792167;27,316266;-6,911687;1,008369;0,946671
21,793167;27,317118;-6,911536;1,008358;0,946669
21,794167;27,317969;-6,911385;1,008348;0,946667
21,795167;27,318819;-6,911234;1,008338;0,946666
21,796167;27,319668;-6,911083;1,008328;0,946664
21,797167;27,320517;-6,910932;1,008317;0,946663
21,798167;27,321364;-6,910782;1,008307;0,946661
21,799167;27,322211;-6,910631;1,008297;0,946659
21,800167;27,323057;-6,910481;1,008286;0,946658
21,801167;27,323903;-6,910331;1,008276;0,946656
21,802167;27,324747;-6,910181;1,008266;0,946655
21,803167;27,325591;-6,910031;1,008256;0,946653
21,804167;27,326433;-6,909882;1,008245;0,946651
21,805167;27,327275;-6,909732;1,008235;0,946650
21,806167;27,328116;-6,909583;1,008225;0,946648
21,807167;27,328957;-6,909434;1,008215;0,946647
21,808167;27,329796;-6,909285;1,008204;0,946645
21,809167;27,330635;-6,909136;1,008194;0,946644
21,810167;27,331472;-6,908987;1,008184;0,946642
21,811167;27,332309;-6,908839;1,008174;0,946640
21,812167;27,333146;-6,908691;1,008164;0,946639
21,813167;27,333981;-6,908543;1,008154;0,946637
21,814167;27,334815;-6,908395;1,008143;0,946636
21,815167;27,335649;-6,908247;1,008133;0,946634
21,816167;27,336482;-6,908099;1,008123;0,946633
21,817167;27,337314;-6,907951;1,008113;0,946631
21,818167;27,338145;-6,907804;1,008103;0,946630
21,819167;27,338975;-6,907657;1,008093;0,946628
21,820167;27,339805;-6,907510;1,008083;0,946626
21,821167;27,340634;-6,907363;1,008073;0,946625
21,822167;27,341461;-6,907216;1,008062;0,946623
21,823167;27,342289;-6,907070;1,008052;0,946622
21,824167;27,343115;-6,906923;1,008042;0,946620
21,825167;27,343940;-6,906777;1,008032;0,946619
21,826167;27,344765;-6,906631;1,008022;0,946617
21,827167;27,345588;-6,906485;1,008012;0,946616
21,828167;27,346411;-6,906339;1,008002;0,946614
21,829167;27,347234;-6,906194;1,007992;0,946613
21,830167;27,348055;-6,906048;1,007982;0,946611
21,831167;27,348875;-6,905903;1,007972;0,946610
21,832167;27,349695;-6,905758;1,007962;0,946608
21,833167;27,350514;-6,905613;1,007952;0,946607
21,834167;27,351332;-6,905468;1,007942;0,946605
21,835167;27,352149;-6,905323;1,007932;0,946604
21,836167;27,352965;-6,905179;1,007922;0,946602
21,837167;27,353781;-6,905034;1,007912;0,946601
21,838167;27,354595;-6,904890;1,007902;0,946599
21,839167;27,355409;-6,904746;1,007892;0,946598
21,840167;27,356222;-6,904602;1,007882;0,946596
21,841167;27,357035;-6,904459;1,007873;0,946595
21,842167;27,357846;-6,904315;1,007863;0,946593
21,843167;27,358657;-6,904172;1,007853;0,946592
21,844167;27,359466;-6,904028;1,007843;0,946590
21,845167;27,360275;-6,903885;1,007833;0,946589
21,846167;27,361084;-6,903742;1,007823;0,946587
21,847167;27,361891;-6,903600;1,007813;0,946586
21,848167;27,362697;-6,903457;1,007803;0,946584
21,849167;27,363503;-6,903315;1,007794;0,946583
21,850167;27,364308;-6,903172;1,007784;0,946581
21,851167;27,365112;-6,903030;1,007774;0,946580
21,852167;27,365915;-6,902888;1,007764;0,946578
21,853167;27,366718;-6,902746;1,007754;0,946577
21,854167;27,367519;-6,902605;1,007744;0,946575
21,855167;27,368320;-6,902463;1,007735;0,946574
21,856167;27,369120;-6,902322;1,007725;0,946572
21,857167;27,369919;-6,902181;1,007715;0,946571
21,858167;27,370717;-6,902040;1,007705;0,946569
21,859167;27,371515;-6,901899;1,007696;0,946568
21,860167;27,372311;-6,901758;1,007686;0,946567
21,861167;27,373107;-6,901617;1,007676;0,946565
21,862167;27,373902;-6,901477;1,007666;0,946564
21,863167;27,374697;-6,901337;1,007657;0,946562
21,864167;27,375490;-6,901197;1,007647;0,946561
21,865167;27,376283;-6,901057;1,007637;0,946559
21,866167;27,377074;-6,900917;1,007628;0,946558
21,867167;27,377865;-6,900777;1,007618;0,946556
21,868167;27,378655;-6,900638;1,007608;0,946555
21,869167;27,379445;-6,900499;1,007599;0,946554
21,870167;27,380233;-6,900359;1,007589;0,946552
21,871167;27,381021;-6,900220;1,007579;0,946551
21,872167;27,381808;-6,900082;1,007570;0,946549
21,873167;27,382594;-6,899943;1,007560;0,946548
21,874167;27,383379;-6,899804;1,007550;0,946546
21,875167;27,384164;-6,899666;1,007541;0,946545
21,876167;27,384947;-6,899528;1,007531;0,946544
21,877167;27,385730;-6,899390;1,007522;0,946542
21,878167;27,386512;-6,899252;1,007512;0,946541
21,879167;27,387294;-6,899114;1,007502;0,946539
21,880167;27,388074;-6,898976;1,007493;0,946538
21,881167;27,388854;-6,898839;1,007483;0,946537
21,882167;27,389632;-6,898702;1,007474;0,946535
21,883167;27,390410;-6,898565;1,007464;0,946534
21,884167;27,391188;-6,898428;1,007455;0,946532
21,885167;27,391964;-6,898291;1,007445;0,946531
21,886167;27,392739;-6,898154;1,007436;0,946530
21,887167;27,393514;-6,898018;1,007426;0,946528
21,888167;27,394288;-6,897881;1,007417;0,946527
21,889167;27,395061;-6,897745;1,007407;0,946525
21,890167;27,395834;-6,897609;1,007398;0,946524
21,891167;27,396605;-6,897473;1,007388;0,946523
21,892167;27,397376;-6,897337;1,007379;0,946521
21,893167;27,398146;-6,897202;1,007369;0,946520
21,894167;27,398915;-6,897066;1,007360;0,946519
21,895167;27,399683;-6,896931;1,007351;0,946517
21,896167;27,400451;-6,896796;1,007341;0,946516
21,897167;27,401217;-6,896661;1,007332;0,946515
21,898167;27,401983;-6,896526;1,007322;0,946513
21,899167;27,402748;-6,896391;1,007313;0,946512
21,900167;27,403513;-6,896257;1,007304;0,946510
21,901167;27,404276;-6,896122;1,007294;0,946509
21,902167;27,405039;-6,895988;1,007285;0,946508
21,903167;27,405801;-6,895854;1,007276;0,946506
21,904167;27,406562;-6,895720;1,007266;0,946505
21,905167;27,407322;-6,895587;1,007257;0,946504
21,906167;27,408082;-6,895453;1,007248;0,946502
21,907167;27,408840;-6,895320;1,007238;0,946501
21,908167;27,409598;-6,895186;1,007229;0,946500
21,909167;27,410355;-6,895053;1,007220;0,946498
21,910167;27,411112;-6,894920;1,007211;0,946497
21,911167;27,411867;-6,894787;1,007201;0,946496
21,912167;27,412622;-6,894655;1,007192;0,946494
21,913167;27,413376;-6,894522;1,007183;0,946493
21,914167;27,414129;-6,894390;1,007174;0,946492
21,915167;27,414881;-6,894257;1,007164;0,946490
21,916167;27,415633;-6,894125;1,007155;0,946489
21,917167;27,416383;-6,893993;1,007146;0,946488
21,918167;27,417133;-6,893862;1,007137;0,946486
21,919167;27,417882;-6,893730;1,007127;0,946485
21,920167;27,418631;-6,893599;1,007118;0,946484
21,921167;27,419378;-6,893467;1,007109;0,946483
21,922167;27,420125;-6,893336;1,007100;0,946481
21,923167;27,420871;-6,893205;1,007091;0,946480
21,924167;27,421616;-6,893074;1,007082;0,946479
21,925167;27,422361;-6,892943;1,007073;0,946477
21,926167;27,423104;-6,892813;1,007063;0,946476
21,927167;27,423847;-6,892682;1,007054;0,946475
21,928167;27,424589;-6,892552;1,007045;0,946474
21,929167;27,425330;-6,892422;1,007036;0,946472
21,930167;27,426071;-6,892292;1,007027;0,946471
21,931167;27,426810;-6,892162;1,007018;0,946470
21,932167;27,427549;-6,892033;1,007009;0,946468
21,933167;27,428287;-6,891903;1,007000;0,946467
21,934167;27,429024;-6,891774;1,006991;0,946466
21,935167;27,429761;-6,891645;1,006982;0,946465
21,936167;27,430497;-6,891515;1,006973;0,946463
21,937167;27,431232;-6,891387;1,006964;0,946462
21,938167;27,431966;-6,891258;1,006955;0,946461
21,939167;27,432699;-6,891129;1,006946;0,946460
21,940167;27,433432;-6,891001;1,006937;0,946458
21,941167;27,434163;-6,890872;1,006928;0,946457
21,942167;27,434894;-6,890744;1,006919;0,946456
21,943167;27,435624;-6,890616;1,006910;0,946455
21,944167;27,436354;-6,890488;1,006901;0,946453
21,945167;27,437082;-6,890361;1,006892;0,946452
21,946167;27,437810;-6,890233;1,006883;0,946451
21,947167;27,438537;-6,890106;1,006874;0,946450
21,948167;27,439264;-6,889978;1,006865;0,946448
21,949167;27,439989;-6,889851;1,006856;0,946447
21,950167;27,440714;-6,889724;1,006848;0,946446
21,951167;27,441438;-6,889597;1,006839;0,946445
21,952167;27,442161;-6,889471;1,006830;0,946443
21,953167;27,442883;-6,889344;1,006821;0,946442
21,954167;27,443605;-6,889218;1,006812;0,946441
21,955167;27,444326;-6,889091;1,006803;0,946440
21,956167;27,445046;-6,888965;1,006794;0,946439
21,957167;27,445765;-6,888839;1,006786;0,946437
21,958167;27,446484;-6,888713;1,006777;0,946436
21,959167;27,447201;-6,888588;1,006768;0,946435
21,960167;27,447918;-6,888462;1,006759;0,946434
21,961167;27,448634;-6,888337;1,006750;0,946432
21,962167;27,449350;-6,888212;1,006742;0,946431
21,963167;27,450064;-6,888087;1,006733;0,946430
21,964167;27,450778;-6,887962;1,006724;0,946429
21,965167;27,451491;-6,887837;1,006715;0,946428
21,966167;27,452203;-6,887712;1,006707;0,946427
21,967167;27,452915;-6,887588;1,006698;0,946425
21,968167;27,453626;-6,887463;1,006689;0,946424
21,969167;27,454336;-6,887339;1,006681;0,946423
21,970167;27,455045;-6,887215;1,006672;0,946422
21,971167;27,455753;-6,887091;1,006663;0,946421
21,972167;27,456461;-6,886967;1,006655;0,946419
21,973167;27,457168;-6,886844;1,006646;0,946418
21,974167;27,457874;-6,886720;1,006637;0,946417
21,975167;27,458579;-6,886597;1,006629;0,946416
21,976167;27,459284;-6,886474;1,006620;0,946415
21,977167;27,459987;-6,886351;1,006611;0,946414
21,978167;27,460690;-6,886228;1,006603;0,946412
21,979167;27,461393;-6,886105;1,006594;0,946411
21,980167;27,462094;-6,885982;1,006586;0,946410
21,981167;27,462795;-6,885860;1,006577;0,946409
21,982167;27,463495;-6,885738;1,006569;0,946408
21,983167;27,464194;-6,885615;1,006560;0,946407
21,984167;27,464892;-6,885493;1,006551;0,946406
21,985167;27,465590;-6,885371;1,006543;0,946404
21,986167;27,466287;-6,885250;1,006534;0,946403
21,987167;27,466983;-6,885128;1,006526;0,946402
21,988167;27,467678;-6,885007;1,006517;0,946401
21,989167;27,468373;-6,884885;1,006509;0,946400
21,990167;27,469067;-6,884764;1,006500;0,946399
21,991167;27,469760;-6,884643;1,006492;0,946398
21,992167;27,470452;-6,884522;1,006484;0,946396
21,993167;27,471143;-6,884401;1,006475;0,946395
21,994167;27,471834;-6,884281;1,006467;0,946394
21,995167;27,472524;-6,884160;1,006458;0,946393
21,996167;27,473213;-6,884040;1,006450;0,946392
21,997167;27,473902;-6,883920;1,006441;0,946391
21,998167;27,474589;-6,883800;1,006433;0,946390
21,999167;27,475276;-6,883680;1,006425;0,946389
22,000167;27,475963;-6,883560;1,006416;0,946388
22,001167;27,476648;-6,883440;1,006408;0,946386
22,002167;27,477333;-6,883321;1,006399;0,946385
22,003167;27,478016;-6,883202;1,006391;0,946384
22,004167;27,478700;-6,883082;1,006383;0,946383
22,005167;27,479382;-6,882963;1,006374;0,946382
22,006167;27,480064;-6,882844;1,006366;0,946381
22,007167;27,480744;-6,882726;1,006358;0,946380
22,008167;27,481424;-6,882607;1,006350;0,946379
22,009167;27,482104;-6,882489;1,006341;0,946378
22,010167;27,482782;-6,882370;1,006333;0,946377
22,011167;27,483460;-6,882252;1,006325;0,946376
22,012167;27,484137;-6,882134;1,006316;0,946374
22,013167;27,484813;-6,882016;1,006308;0,946373
22,014167;27,485489;-6,881898;1,006300;0,946372
22,015167;27,486164;-6,881781;1,006292;0,946371
22,016167;27,486838;-6,881663;1,006284;0,946370
22,017167;27,487511;-6,881546;1,006275;0,946369
22,018167;27,488183;-6,881428;1,006267;0,946368
22,019167;27,488855;-6,881311;1,006259;0,946367
22,020167;27,489526;-6,881194;1,006251;0,946366
22,021167;27,490196;-6,881078;1,006243;0,946365
22,022167;27,490866;-6,880961;1,006234;0,946364
22,023167;27,491535;-6,880844;1,006226;0,946363
22,024167;27,492203;-6,880728;1,006218;0,946362
22,025167;27,492870;-6,880612;1,006210;0,946361
